id,site,      date,      month,year,PM2.5,PM10,SO2,CO,Ozone
1,site_301,1,1,2016,360.81,750.91,33.15,3.13,14.74
2,site_301,3,1,2016,341.32,651.71,22.83,2.57,15.67
3,site_301,5,1,2016,433.35,847.84,38.65,3.58,32.07
4,site_301,7,1,2016,468.02,743.11,34.02,3.39,27.8
5,site_301,9,1,2016,169.49,480.58,16.1,2.2,14.09
6,site_301,11,1,2016,413.43,681.95,22.66,3.13,46.76
7,site_301,13,1,2016,313.12,510.53,16.84,1.67,14.99
8,site_301,15,1,2016,182.75,345.29,13.33,1.22,10.86
9,site_301,17,1,2016,200.17,387.12,20.76,1.3,15.08
10,site_301,19,1,2016,322.07,566.42,13.02,1.38,9.67
11,site_301,21,1,2016,234.43,422.13,13.32,1.06,11.65
12,site_301,23,1,2016,361.85,551.53,16.98,1.51,15.65
13,site_301,25,1,2016,276.25,509.35,14.91,1.17,10.79
14,site_301,27,1,2016,332.5,533.48,18.54,1.7,15.12
15,site_301,29,1,2016,392.75,765.35,16.4,2.23,10.6
18,site_301,4,2,2016,144.67,372.2,22.09,1.79,31
19,site_301,6,2,2016,416.39,483.96,33.53,2.84,23.8
20,site_301,8,2,2016,117.7,214.62,22.73,1.39,17.7
21,site_301,10,2,2016,260.17,315.18,22.49,2.61,15.31
22,site_301,12,2,2016,193.58,334.17,63.04,1.91,23.33
23,site_301,14,2,2016,89.88,218.94,24.18,1.59,20.89
24,site_301,16,2,2016,139.89,179.63,26.01,1.79,17.05
25,site_301,18,2,2016,160.49,200.73,24.68,1.49,9.25
26,site_301,20,2,2016,192.44,277.04,22.26,1.96,13.38
27,site_301,22,2,2016,96.64,121.13,19.75,1.34,47.84
28,site_301,24,2,2016,79,351.67,12.16,1.1,5.08
31,site_301,1,3,2016,354.19,409,52.55,3.28,23.66
32,site_301,3,3,2016,212.29,293.66,44.54,1.84,23.43
34,site_301,7,3,2016,120.99,191.1,18.33,1.48,17.21
35,site_301,9,3,2016,87.8,291.04,17.88,0.77,37.66
39,site_301,17,3,2016,92.01,193.1,26.86,1.09,43.5
41,site_301,21,3,2016,66.11,209.79,24.64,1.66,29.68
42,site_301,23,3,2016,58.74,260.3,20.8,1.44,43.81
43,site_301,25,3,2016,86.09,282.93,44.04,1.98,26.02
45,site_301,29,3,2016,116,236.84,20.35,1.9,17.02
50,site_301,8,4,2016,107.12,225.77,80.25,1.97,23.36
51,site_301,10,4,2016,179.78,172.33,39.87,2.9,22.85
52,site_301,12,4,2016,55.28,299.65,18.04,1.05,23.76
53,site_301,14,4,2016,116.47,304.19,25.27,1.98,24.42
55,site_301,18,4,2016,121.37,342.39,23.45,1.22,10.86
56,site_301,20,4,2016,131.44,432.05,34.1,1,17.77
58,site_301,24,4,2016,39.13,292.67,10.52,0.53,120.77
59,site_301,26,4,2016,212.23,526.9,50.65,1.6,54.93
60,site_301,28,4,2016,263.81,580.17,45.84,2.2,46.48
63,site_301,4,5,2016,96.97,428.26,23.51,2.15,13.68
64,site_301,6,5,2016,64.67,302.13,19.07,1.73,16.54
65,site_301,8,5,2016,95.79,356.1,16.52,0.65,22.84
66,site_301,10,5,2016,76.78,330.21,8.57,1.12,21.31
67,site_301,12,5,2016,115.28,491.02,7.04,1.64,27.71
68,site_301,14,5,2016,140.07,498.35,12.4,2.07,39.6
69,site_301,16,5,2016,120.1,522.51,19.89,0.88,23.56
70,site_301,18,5,2016,120.38,521.83,18.84,2.22,60.39
71,site_301,20,5,2016,68.28,299.42,5.26,0.83,23.23
76,site_301,30,5,2016,98.41,284.26,7.18,1.16,34.63
77,site_301,1,6,2016,121.56,601.38,9.69,1.22,42.02
78,site_301,3,6,2016,246.9,570.93,15.03,1.86,74.84
79,site_301,5,6,2016,100.78,276.32,6.72,0.69,27.1
80,site_301,7,6,2016,97.51,284.59,10.45,1.11,28.73
81,site_301,9,6,2016,77.07,297.76,9.89,1.05,26.56
82,site_301,11,6,2016,98.74,512.21,13.91,1.33,27.27
83,site_301,13,6,2016,115.32,588.28,10.05,0.9,18.03
84,site_301,15,6,2016,110.91,513,11.05,0.72,15.42
85,site_301,17,6,2016,62.18,202.82,17.34,0.96,29.08
86,site_301,19,6,2016,58.83,162.6,13.4,0.88,6.8
87,site_301,21,6,2016,44.48,94.65,18.58,0.84,9.53
88,site_301,23,6,2016,72.27,210.1,9.95,1.27,19.71
89,site_301,25,6,2016,81.73,227.13,8.71,0.98,14.72
90,site_301,27,6,2016,64.22,166.18,8.76,1.12,14.57
91,site_301,29,6,2016,37.35,95.01,12.57,1.29,16.26
92,site_301,1,7,2016,56.7,214.34,8.8,1.46,12.2
93,site_301,3,7,2016,67.03,143.27,12.03,1.21,32.9
94,site_301,5,7,2016,89.24,371.31,12.92,1.74,22.93
95,site_301,7,7,2016,34.55,119.86,21.69,1.21,14.21
96,site_301,9,7,2016,41.35,143.87,9,1.33,13.87
97,site_301,11,7,2016,45.44,99.29,9.03,1.25,10.81
98,site_301,13,7,2016,86.38,139.86,8.63,2.25,28.44
99,site_301,15,7,2016,38.35,381.35,8.73,2.28,13.84
100,site_301,17,7,2016,42.56,60.98,9.59,2,13.11
101,site_301,19,7,2016,61.15,435.07,8.84,1.46,21.57
102,site_301,21,7,2016,90.74,635.33,9.35,1.34,22.92
103,site_301,23,7,2016,40.1,105.41,8.99,1.4,17.9
104,site_301,25,7,2016,97.6,287.49,7.29,1.64,28.43
105,site_301,27,7,2016,42.78,66.23,14.44,1.45,26.24
106,site_301,29,7,2016,59.89,90.2,8.75,2.04,39.19
107,site_301,31,7,2016,45.94,79.99,13,1.42,42.66
116,site_301,18,8,2016,54.33,263.22,8.1,2.04,51.05
117,site_301,20,8,2016,35.65,142.24,9.04,1.61,23.72
118,site_301,22,8,2016,25.3,156.44,7.56,1.59,24.73
119,site_301,24,8,2016,27.49,177.06,6.8,1.05,26.98
120,site_301,26,8,2016,57.78,151.86,4.76,0.84,26.71
122,site_301,30,8,2016,55.77,105.47,50.14,2.28,17.35
123,site_301,1,9,2016,40.62,72.36,18.99,2.31,18.71
124,site_301,3,9,2016,58.74,491.52,8.28,1.81,33.58
125,site_301,5,9,2016,57.52,547.23,9.81,2.08,32.09
126,site_301,7,9,2016,67.49,523.38,8.78,1.84,32.68
127,site_301,9,9,2016,80.69,520.76,9.84,0.76,33.71
128,site_301,11,9,2016,61.08,353.2,8.72,0.75,31.83
129,site_301,13,9,2016,70.48,364.33,7.82,1.77,40.12
130,site_301,15,9,2016,90.91,370.93,7.27,1.74,40.1
131,site_301,17,9,2016,101.88,413.62,10.66,1.39,32.07
132,site_301,19,9,2016,79.72,275.28,7.41,1.71,60.06
133,site_301,21,9,2016,102.24,319.25,5.75,1.27,23.14
134,site_301,23,9,2016,69.69,226.37,20.73,2.04,32.33
135,site_301,25,9,2016,61.17,240.01,11.82,1.72,27.56
136,site_301,27,9,2016,64.54,190.52,11.32,1.52,20.53
137,site_301,29,9,2016,108.11,266.94,7.81,1.68,23.17
138,site_301,1,10,2016,123.49,348.24,32.38,2.19,34.39
139,site_301,3,10,2016,118.66,343.22,7.26,1.29,37.62
140,site_301,5,10,2016,113.79,255.41,12.95,2.67,50.9
141,site_301,7,10,2016,132.29,518.01,11.15,2.28,26.57
142,site_301,9,10,2016,189.26,581.51,13.66,2.15,65.67
143,site_301,11,10,2016,187.45,602.4,16.67,4.09,33.59
144,site_301,13,10,2016,106.63,591.26,19.88,2.9,29.15
145,site_301,15,10,2016,165.22,642.92,25.39,1.62,49.8
146,site_301,17,10,2016,180.65,625.42,24.97,2.94,48.2
147,site_301,19,10,2016,166.44,610.96,21.28,2.51,29.74
148,site_301,21,10,2016,205.27,665.39,25.74,4.54,22.48
149,site_301,23,10,2016,230.38,686.99,18.03,2.05,26.32
150,site_301,25,10,2016,147.59,521.73,21.16,2.09,17.4
151,site_301,27,10,2016,333.98,787.57,28.23,2.76,35.13
152,site_301,29,10,2016,402.73,714.7,80.95,3.69,80.66
153,site_301,31,10,2016,445.62,855.71,86.75,4.13,64.35
157,site_301,8,11,2016,423.48,743.88,24.46,3.85,23.83
158,site_301,10,11,2016,403.92,625.86,30.27,4.22,40.19
159,site_301,12,11,2016,326.2,597.09,37.66,4.47,39.37
160,site_301,14,11,2016,207.58,567.1,31.42,3.11,50.6
161,site_301,16,11,2016,338.38,974.92,29.67,3.74,30.64
162,site_301,18,11,2016,279.31,885.95,26.31,2.8,31.65
164,site_301,22,11,2016,224.21,972.15,25.84,5.15,20.91
166,site_301,26,11,2016,124.87,572.97,24.4,1.75,38.08
167,site_301,28,11,2016,196.04,625.25,29.94,3,28.26
168,site_301,30,11,2016,316.83,598.07,14.74,3.76,14.87
169,site_301,2,12,2016,344.26,772.45,19.99,3.32,16.25
171,site_301,6,12,2016,440.14,788.48,20.87,5.49,23.09
172,site_301,8,12,2016,309.46,546.44,27.09,4.39,12.79
173,site_301,10,12,2016,223.1,303.6,22.55,3.4,11.3
174,site_301,12,12,2016,302.75,827.79,26.24,5.14,13.88
175,site_301,14,12,2016,184.38,470.2,23.09,3.25,17.28
176,site_301,16,12,2016,274.45,706.13,19.01,4.96,15.9
177,site_301,18,12,2016,263.85,648.99,24.06,3.92,10.45
178,site_301,20,12,2016,174.73,400.08,21.99,2.01,8.83
179,site_301,22,12,2016,273.19,726.27,26.78,3.69,12.92
180,site_301,24,12,2016,510.89,809.6,19.39,5.05,15.72
181,site_301,26,12,2016,138.01,399.2,22.68,2.35,10.57
182,site_301,28,12,2016,339.57,704.72,26.05,5.3,29.86
183,site_301,30,12,2016,237.36,348.56,21.67,2.61,9.92
184,site_301,1,1,2017,199.88,360.66,23.6,3.36,24.92
185,site_301,3,1,2017,271.64,559.61,23.64,4.42,11.79
186,site_301,5,1,2017,246.85,511.15,23.65,3.66,13.47
187,site_301,7,1,2017,143.97,182.75,21.08,2.07,12.31
188,site_301,9,1,2017,132.64,412.99,29.29,2.17,18.04
189,site_301,11,1,2017,157.14,506.24,26.92,2.35,25.59
190,site_301,13,1,2017,229.98,611.57,29.44,2.87,21.87
191,site_301,15,1,2017,239.57,536.9,38.55,2.34,38.72
192,site_301,17,1,2017,136.23,315.97,21.18,2.09,19.34
193,site_301,19,1,2017,144.59,331.62,27.5,2.02,21.38
195,site_301,23,1,2017,159.07,522.17,27.64,2.4,20.64
196,site_301,25,1,2017,240.18,498.1,28.54,2.08,22.88
197,site_301,27,1,2017,61.34,87.32,21.67,1.91,11.92
198,site_301,29,1,2017,123.47,195.08,20.82,1.6,16.85
199,site_301,31,1,2017,216.81,414.64,33.87,2.2,16.41
200,site_301,2,2,2017,226.04,688.26,22.11,3.64,18.84
201,site_301,4,2,2017,215.91,448.56,21.38,2.81,13.46
202,site_301,6,2,2017,193.19,518.71,21.75,3.03,13.71
203,site_301,8,2,2017,139.13,563.12,21.63,2.72,15.6
204,site_301,10,2,2017,106.8,384.34,22.65,2.3,15.27
205,site_301,12,2,2017,114.02,323.24,43.74,2.23,15.1
206,site_301,14,2,2017,139.63,499.62,31.42,3.12,11.38
207,site_301,16,2,2017,130.08,394.28,26.63,2.54,9.47
208,site_301,18,2,2017,116.95,432.2,23.44,2.12,10.03
209,site_301,20,2,2017,153.11,601.65,37.4,3.6,23.22
210,site_301,22,2,2017,92.26,382.6,27.72,2.67,22.37
212,site_301,26,2,2017,70.23,300.97,26.36,2.61,9.42
213,site_301,28,2,2017,142.45,675.14,29.69,3.8,34.9
214,site_301,2,3,2017,126.72,354.27,37.97,1.69,19.72
215,site_301,4,3,2017,74.52,231.17,24.13,2.02,13.65
216,site_301,6,3,2017,112.39,321.86,25.67,2.78,13.38
217,site_301,8,3,2017,76.57,284.59,24.76,3.2,16.76
221,site_301,16,3,2017,156.98,645.26,28.39,1.87,16.24
222,site_301,22,3,2017,150.21,655.74,30.38,2.1,14.77
223,site_301,24,3,2017,121.65,391.5,33.69,1.75,14.09
224,site_301,26,3,2017,89.52,353.41,27.57,1.5,12.19
225,site_301,28,3,2017,118.87,393.68,32.22,1.77,12.39
226,site_301,30,3,2017,71.95,293.81,33.29,1.79,12.12
227,site_301,1,4,2017,112.56,415.72,32.19,2,11.69
228,site_301,3,4,2017,79.1,297.94,40.04,1.84,10.9
229,site_301,5,4,2017,49.28,291.31,32.01,1.51,22.05
230,site_301,7,4,2017,139.02,716.63,48.64,1.61,22.51
231,site_301,9,4,2017,47.48,286.6,34.35,1.33,20.76
232,site_301,11,4,2017,71.65,374.86,33.27,1.38,33.66
233,site_301,13,4,2017,237.97,622.93,63.35,3.11,39.46
234,site_301,15,4,2017,212.19,759.61,44.55,2.56,26.61
235,site_301,17,4,2017,116.71,493.1,44.88,1.91,35.6
236,site_301,19,4,2017,193.69,746.42,35.99,3.27,44.99
237,site_301,21,4,2017,97.48,518.86,20.52,1.76,81.53
238,site_301,23,4,2017,128.02,476.12,27.08,1.9,57.33
239,site_301,25,4,2017,89.44,612.77,36.91,1.72,73.89
240,site_301,27,4,2017,131.51,426.63,58.8,2.32,72.65
241,site_301,29,4,2017,179.41,492.99,63.5,2.7,61.75
242,site_301,1,5,2017,103.69,320.37,61.25,2.64,57.49
243,site_301,3,5,2017,160.95,583.38,52.92,2.39,57.93
244,site_301,5,5,2017,213.26,610.79,48.24,2.9,71.66
245,site_301,7,5,2017,267.82,611.31,38.87,3.64,66.92
246,site_301,9,5,2017,93.78,443.87,34.96,2.24,63.25
247,site_301,11,5,2017,114.71,446.81,59.8,2.47,104.59
248,site_301,13,5,2017,285.37,535.82,87.54,2.95,103.89
249,site_301,15,5,2017,194.04,582.47,53.98,2.78,46.85
250,site_301,17,5,2017,77.88,386.98,39.91,1.9,75.08
251,site_301,19,5,2017,189.34,451.04,40.37,2.22,54.73
252,site_301,21,5,2017,183.78,687.88,45.87,2.67,64.79
254,site_301,25,5,2017,91.09,506.39,51.87,3.63,29.5
255,site_301,27,5,2017,53.25,361.17,27.3,2.09,70.41
256,site_301,29,5,2017,46.95,154.71,23.48,1.7,37.29
257,site_301,31,5,2017,63.54,182.6,5.4,2.27,38.68
258,site_301,2,6,2017,142.56,628.26,13.15,2.61,52.49
259,site_301,4,6,2017,125.17,697.83,17.25,2.31,37.77
260,site_301,6,6,2017,76.22,352.87,9.64,1.49,21.23
329,site_301,24,10,2017,229.54,592.67,20.49,3.68,36.74
330,site_301,26,10,2017,267.88,715.79,24.94,4.38,68.84
331,site_301,28,10,2017,268.79,517.38,39.63,3.24,40.45
332,site_301,30,10,2017,284,690.04,27.81,3.7,51.49
333,site_301,1,11,2017,91.46,181.45,13.01,2.35,11.94
334,site_301,3,11,2017,87.26,166.87,14.65,1.14,89.69
335,site_301,5,11,2017,315.67,645.12,28.24,3.96,108.02
336,site_301,7,11,2017,611.08,440,16.09,4.54,56.24
340,site_301,15,11,2017,250.62,282.8,20.61,3.5,16.31
341,site_301,17,11,2017,186.45,304.09,19.67,2.29,17.91
342,site_301,19,11,2017,152.75,275.88,22.9,2.04,19.49
343,site_301,21,11,2017,229.5,324.67,17.61,2.85,37.63
344,site_301,23,11,2017,230.83,274.33,18.12,2.89,28.66
346,site_301,27,11,2017,275.36,611.73,17.71,3.06,23.89
347,site_301,29,11,2017,356.29,520.11,22.06,5.62,118.79
348,site_301,1,12,2017,299.88,668.95,18.42,3.5,61.09
349,site_301,3,12,2017,424.71,757.35,17.23,3.96,59.68
350,site_301,5,12,2017,357.62,661.92,22.29,4.4,38.3
351,site_301,7,12,2017,97.96,297.54,21.92,2.79,25.54
352,site_301,9,12,2017,313.58,636.65,22.71,3.51,36.29
353,site_301,11,12,2017,356.74,598.04,20.08,3.51,45.97
354,site_301,13,12,2017,175.04,342.08,19.89,2.46,27.23
355,site_301,15,12,2017,197.41,341.82,20.71,2.39,24.03
356,site_301,17,12,2017,118.95,331.59,26.66,2.02,28.55
357,site_301,19,12,2017,267.76,442.1,32.59,1.82,17.24
358,site_301,21,12,2017,417.17,653.75,29.58,2.47,19.45
359,site_301,23,12,2017,171.62,328.21,28.39,3.49,19.07
360,site_301,25,12,2017,380.62,589.22,24.26,3.06,19.43
361,site_301,27,12,2017,374.82,617.33,24.63,2.96,23.49
362,site_301,29,12,2017,309.92,530.96,36.31,3.4,18.53
363,site_301,31,12,2017,531.92,713.48,22.75,3.56,20.43
364,site_301,2,1,2018,359.67,470.33,23.5,3.63,33.64
365,site_301,4,1,2018,351.62,555.96,21.87,1.15,35.19
366,site_301,6,1,2018,324.75,595.17,22.36,3.55,22.31
367,site_301,8,1,2018,175.05,515.95,23.48,3.23,15.21
368,site_301,10,1,2018,245.79,483.12,22.99,2.73,18.2
369,site_301,12,1,2018,231.46,444.74,30.28,2.32,21.1
370,site_301,14,1,2018,302.62,562.89,24.83,2.49,22.32
371,site_301,16,1,2018,164.95,476.62,27.99,2.05,26.2
372,site_301,18,1,2018,451.83,769,33.11,3.9,24.85
373,site_301,20,1,2018,235.55,346.73,22.79,1.52,18.53
374,site_301,22,1,2018,247.94,493.14,29.78,2.9,48.28
375,site_301,24,1,2018,162.97,239.81,25.29,2.08,22.81
377,site_301,28,1,2018,235.79,396.29,15.77,2.99,8.1
379,site_301,1,2,2018,193.92,448.75,13.67,4.09,31.63
380,site_301,3,2,2018,105.12,256.5,17.59,4.15,6.55
381,site_301,5,2,2018,178.25,429.71,14.23,2.17,22.44
382,site_301,7,2,2018,136.5,292,13.38,1.95,39.47
383,site_301,9,2,2018,228.17,491.05,13.14,2.73,15.1
384,site_301,11,2,2018,165.12,359.13,17.32,1.84,22.8
385,site_301,13,2,2018,118.92,237.48,18.82,2.08,24.57
386,site_301,15,2,2018,91.25,217.77,18.66,1.6,22.25
387,site_301,17,2,2018,135.17,347.79,16.86,2.88,20.15
388,site_301,19,2,2018,261.25,669.3,21.48,3.45,18.81
389,site_301,21,2,2018,251.17,381.79,21.81,3.02,37.52
390,site_301,23,2,2018,238.29,543.08,19.24,2.62,18.86
391,site_301,25,2,2018,125,312.38,22.85,1.72,22.17
392,site_301,27,2,2018,89.5,270.25,14.46,3.64,15.74
393,site_301,1,3,2018,141.71,438.42,18.01,2.17,13.54
394,site_301,3,3,2018,105.25,249.25,20.23,3.27,19.97
395,site_301,5,3,2018,75.46,232.17,15.94,1.53,20.68
396,site_301,7,3,2018,95.35,268,15.78,2.74,24.35
397,site_301,9,3,2018,156.12,352.16,34.39,2.35,29.26
398,site_301,11,3,2018,79.6,222.1,19,1.25,25.9
400,site_301,15,3,2018,141.42,446.91,18.91,1.79,29.32
401,site_301,17,3,2018,93.91,272.18,14.47,0.75,24.09
403,site_301,21,3,2018,166.25,358.25,30.26,0.89,43.33
404,site_301,23,3,2018,63.75,209.21,14.23,1.16,30.62
405,site_301,25,3,2018,72.41,287.52,18.09,1.03,39.74
406,site_301,27,3,2018,158.88,428.91,28.32,1.95,35.11
407,site_301,29,3,2018,116.53,328.87,14.88,0.95,35.3
409,site_301,2,4,2018,110.17,275.83,23.9,1.72,54.43
410,site_301,4,4,2018,143.79,366.46,20.19,1.35,53.05
411,site_301,6,4,2018,97.67,278.88,22.52,1.16,32.43
412,site_301,8,4,2018,49.38,160.35,5.42,1.1,41.2
413,site_301,10,4,2018,80.56,293.2,3.11,1.12,63.56
414,site_301,12,4,2018,66.37,282.37,8.69,1.62,34.94
415,site_301,14,4,2018,163.05,328.39,7.65,1.16,66.92
416,site_301,16,4,2018,180.29,567.78,24.5,2.53,56.27
417,site_301,18,4,2018,74.58,338.58,12.36,1.71,52.6
418,site_301,20,4,2018,108.03,404.05,16.1,1.43,29.71
419,site_301,26,4,2018,232.03,484.33,19.62,2.45,66.37
420,site_301,28,4,2018,84.82,337.33,3.13,1.84,32.1
421,site_301,30,4,2018,146.39,272,4.11,1.8,25.35
422,site_301,2,5,2018,58.54,194.72,3.43,1.6,24.08
423,site_301,4,5,2018,51.38,147.25,2.07,1.84,21.51
424,site_301,6,5,2018,130.83,412.46,20.47,1.52,34.65
425,site_301,8,5,2018,81.79,231.88,7.54,1.67,39.29
426,site_301,10,5,2018,120.79,387.38,7.96,2.48,40.39
427,site_301,12,5,2018,242.49,487.32,8.13,2.03,35.75
428,site_301,14,5,2018,51.12,154.88,1.81,1.53,36.34
429,site_301,16,5,2018,82.12,285.58,5.31,1.65,30.34
430,site_301,18,5,2018,117.46,308.79,16.82,1.71,52.23
431,site_301,20,5,2018,104.92,332.21,9.1,1.42,35.84
432,site_301,22,5,2018,121.94,317.42,23.96,2.49,42.13
433,site_301,24,5,2018,134.84,389.29,10.94,2.04,40.15
434,site_301,26,5,2018,101.42,307,10.03,2.07,33.92
435,site_301,28,5,2018,125.5,290,15.96,2.44,36.3
436,site_301,30,5,2018,56.67,267.12,2.32,1.65,22.17
437,site_301,1,6,2018,71.38,226.58,1.86,1.65,16.3
438,site_301,3,6,2018,55.87,143.67,1.67,1.72,14.29
439,site_301,5,6,2018,49.75,158.83,4.47,1.77,19.35
440,site_301,7,6,2018,184.95,178.91,8.52,1.9,21.81
441,site_301,9,6,2018,26.54,126.46,4.38,1.79,17.2
442,site_301,11,6,2018,86.83,337.83,7.5,1.57,22.97
444,site_301,15,6,2018,252.71,644.23,5.61,1.73,21.58
445,site_301,17,6,2018,108.33,320.83,5.02,1.67,21.91
446,site_301,19,6,2018,68.32,206.82,6.2,1.71,26.6
447,site_301,21,6,2018,104.37,348,9.02,1.81,28.5
448,site_301,23,6,2018,97.5,310.71,15.77,1.94,24.77
449,site_301,25,6,2018,59.61,72.95,11.43,0.04,9.47
474,site_301,14,8,2018,65.27,206.62,10.3,1.84,41.54
475,site_301,16,8,2018,47.13,157.22,10.62,1.37,40.36
476,site_301,18,8,2018,40.1,110.33,10.31,2.21,36.5
477,site_301,20,8,2018,77.62,193.68,8.7,2.41,56.66
478,site_301,22,8,2018,31.5,101.08,9.65,1.58,26.51
479,site_301,24,8,2018,39.53,170.52,9.96,2.42,11.41
480,site_301,26,8,2018,33.22,178.5,11.5,0.8,34.64
481,site_301,28,8,2018,38.01,88.97,12,1.21,37.07
482,site_301,30,8,2018,102.93,172.47,14.37,1.57,30.63
483,site_301,1,9,2018,51.76,118.71,15.87,2.06,23.19
484,site_301,3,9,2018,63.37,114.42,11.36,2.43,48.78
485,site_301,5,9,2018,48.73,186.85,16.2,2.4,27.38
486,site_301,7,9,2018,58.4,148.64,21.19,2.63,53.05
487,site_301,9,9,2018,24.54,68.22,20.35,1.53,33.48
488,site_301,11,9,2018,34.77,167.18,20.03,2.05,33.19
489,site_301,13,9,2018,35.29,210.65,20.68,1.71,28.4
490,site_301,15,9,2018,41.42,219.18,24.53,1.96,33.42
491,site_301,17,9,2018,62.97,235.77,23.37,1.74,22.77
492,site_301,19,9,2018,70.21,277.13,25.41,2.11,22.82
495,site_301,25,9,2018,28.99,64.36,21.7,2.42,10.49
496,site_301,27,9,2018,100.64,364.92,23.63,3.71,21.72
497,site_301,29,9,2018,124.32,363.05,20.87,2.46,25.51
498,site_301,1,10,2018,68.36,208.39,22.57,2.01,26.59
499,site_301,3,10,2018,75.24,310.48,23.08,3.25,34.38
500,site_301,5,10,2018,140.02,374.22,20.23,2.32,38.46
502,site_301,9,10,2018,104.92,319.77,20.84,2.78,62.41
503,site_301,11,10,2018,70.32,238.18,20.55,1.95,41.81
504,site_301,13,10,2018,200.07,433.23,20.93,2.52,15.99
505,site_301,15,10,2018,137.74,381.02,20.56,2.78,18.26
506,site_301,17,10,2018,171.62,472.96,25.16,3.45,40.74
507,site_301,19,10,2018,173.17,432.25,20.06,3.09,37.26
508,site_301,21,10,2018,175.7,394.27,20.56,2.94,26.06
509,site_301,23,10,2018,162.53,461.61,22.96,3.45,26.2
510,site_301,25,10,2018,210.05,506.08,27.85,2.85,70.84
511,site_301,27,10,2018,266.7,628.36,26.3,5.2,24.99
512,site_301,29,10,2018,312.94,655.63,16.2,5.75,22.9
513,site_301,31,10,2018,256.26,581.16,8.69,4.26,23.39
514,site_301,2,11,2018,215.47,412.91,9.74,2.19,26.43
515,site_301,4,11,2018,112.71,220.71,20.84,2.06,20.83
516,site_301,6,11,2018,202.62,375.88,18.66,2.14,13.74
517,site_301,8,11,2018,503.94,722.05,24.93,4.72,14.02
518,site_301,10,11,2018,376.11,631.05,19.53,4.86,21.21
519,site_301,12,11,2018,358.78,631.59,31.8,4.42,16.75
520,site_301,14,11,2018,169.27,278.91,22.22,2.36,26.2
521,site_301,16,11,2018,141.71,290.95,18.72,2.19,25.86
522,site_301,18,11,2018,211.56,429.45,9.16,3.72,33.23
523,site_301,20,11,2018,268.73,490.73,10.31,4.04,32.3
524,site_301,22,11,2018,176.23,486.07,9.72,4.58,28.13
525,site_301,24,11,2018,125.04,330.34,6.92,2.76,23.68
526,site_301,28,11,2018,242.94,496.57,10.27,3.39,53.97
527,site_301,30,11,2018,238.5,501.49,4.15,3.3,19.16
528,site_301,2,12,2018,266.94,542.49,11.51,5.91,40.58
529,site_301,4,12,2018,333.27,605.89,18.97,3.77,42.77
530,site_301,6,12,2018,305.74,576.29,27.94,4.48,56.52
531,site_301,8,12,2018,258.36,500.84,23.12,4,29.9
532,site_301,10,12,2018,334.42,525.67,27.51,4.17,61.23
533,site_301,12,12,2018,233.11,362.68,21.65,3.51,50.68
534,site_301,14,12,2018,118.47,214.34,16.17,3.07,26.03
535,site_301,16,12,2018,180.36,339.72,17.16,2.91,25.27
536,site_301,18,12,2018,221.27,420.59,19.59,3.45,24.81
537,site_301,20,12,2018,322.86,552.34,20.17,3.97,20.29
538,site_301,22,12,2018,442.95,617.64,15.85,3.6,32.25
539,site_301,24,12,2018,557.14,556.83,15.81,4.28,33.23
540,site_301,26,12,2018,302.2,484.05,12,2.67,15.09
541,site_301,28,12,2018,274.34,424.69,8.68,4.05,14.74
542,site_301,30,12,2018,521.26,597.78,16.72,3.27,13.98
543,site_301,1,1,2019,380.23,555.57,15.56,4.52,23.88
544,site_301,3,1,2019,412.89,570.4,9.99,4.05,23.56
545,site_301,5,1,2019,241.67,343.16,6.63,4.49,23.91
546,site_301,7,1,2019,197.84,303.64,7.88,2.16,20.6
547,site_301,9,1,2019,155.26,276.36,8.46,2.07,14.29
548,site_301,11,1,2019,350.48,481.84,17.93,3.35,18.13
549,site_301,13,1,2019,312.21,448.88,10.23,3.99,24.22
550,site_301,15,1,2019,145.29,279.31,9.28,2.97,10.34
551,site_301,17,1,2019,408.33,574.88,12.42,2.67,11.55
552,site_301,19,1,2019,345.16,573.33,13.44,4.5,14.14
553,site_301,21,1,2019,169.11,316.52,7.33,1.57,15.22
555,site_301,25,1,2019,78.64,157.31,6.12,4.54,12.45
556,site_301,27,1,2019,127.48,241.48,7.26,2.43,14.39
557,site_301,29,1,2019,150.93,302.2,12.06,2.35,16.24
558,site_301,31,1,2019,231.24,409.26,21.9,1.62,32.53
559,site_301,2,2,2019,218.75,343.06,6.38,1.87,18.57
560,site_301,4,2,2019,197.05,403.18,12.72,2.83,22.83
561,site_301,6,2,2019,185.3,291.66,11.24,1.25,26.02
566,site_301,16,2,2019,131.54,240.1,9,1.52,10.27
567,site_301,18,2,2019,110.02,248.14,15.76,1.83,22.77
568,site_301,20,2,2019,102.17,204.35,27.88,1.39,26.43
569,site_301,22,2,2019,85.93,253.92,8.52,1.62,17.88
570,site_301,24,2,2019,84.85,213.3,15,2.15,15.77
571,site_301,26,2,2019,70.24,161.39,20.78,1.08,28.49
572,site_301,28,2,2019,129.23,327.33,16.75,1.84,13.98
573,site_301,2,3,2019,117.66,228.2,24.98,1.48,13.56
574,site_301,4,3,2019,117.36,308.89,11.74,1.45,20.32
575,site_301,6,3,2019,96.88,306.96,12.42,2.05,8.49
576,site_301,8,3,2019,133.31,333.99,20.32,1.9,10.25
577,site_301,10,3,2019,77.09,244.3,16.14,1.6,21.71
